item_name,choice_description,choice_description
Steak Bowl,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Lettuce",1
Steak Bowl,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,Lettuce",1
Steak Bowl,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,PintoBeans,Cheese,SourCream",1
Steak Bowl,"TomatilloGreenChiliSalsa,Rice,BlackBeans,Cheese,SourCream,Lettuce",1
Steak Bowl,"TomatilloGreenChiliSalsa,Rice,BlackBeans,Guacamole,Lettuce",1
Steak Bowl,"TomatilloGreenChiliSalsa,Rice,PintoBeans,Cheese,Guacamole",1
Steak Bowl,"TomatilloGreenChiliSalsa,Rice,PintoBeans,Cheese,Guacamole,Lettuce",1
Steak Bowl,"TomatilloGreenChiliSalsa,Rice,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Bowl,"TomatilloGreenChiliSalsaMedium,Rice,Cheese,SourCream,Lettuce",1
Steak Bowl,"TomatilloGreenChiliSalsaMedium,Rice,PintoBeans,Cheese,SourCream,Lettuce",1
Steak Bowl,"TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Steak Bowl,"TomatilloRedChiliSalsa,BlackBeans,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Bowl,"TomatilloRedChiliSalsa,FajitaVegetables,Cheese,Guacamole,Lettuce",1
Steak Bowl,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Bowl,"TomatilloRedChiliSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Bowl,"TomatilloRedChiliSalsa,Rice,BlackBeans,PintoBeans,Cheese,Lettuce",1
Steak Bowl,"TomatilloRedChiliSalsa,Rice,BlackBeans,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Bowl,"TomatilloRedChiliSalsa,Rice,BlackBeans,SourCream,Lettuce,Guacamole",1
Steak Bowl,"TomatilloRedChiliSalsa,Rice,Cheese",1
Steak Bowl,"TomatilloRedChiliSalsa,Rice,FajitaVegetables,Cheese,Lettuce,Guacamole",1
Steak Bowl,"TomatilloRedChiliSalsa,Rice,PintoBeans,Cheese",1
Steak Bowl,"TomatilloRedChiliSalsa,Rice,PintoBeans,Guacamole,Lettuce",1
Steak Bowl,"TomatilloRedChiliSalsa,Rice,SourCream,Cheese,Lettuce",1
Steak Bowl,"TomatilloRedChiliSalsaHot,FreshTomatoSalsaMild,Rice,BlackBeans,Lettuce",1
Steak Bowl,"TomatilloRedChiliSalsaHot,PintoBeans,Rice,Cheese,SourCream,Lettuce",1
Steak Bowl,"TomatilloRedChiliSalsaHot,PintoBeans,Rice,FajitaVeggies,Cheese,Lettuce",1
Steak Bowl,"TomatilloRedChiliSalsaHot,PintoBeans,Rice,FajitaVeggies,Cheese,SourCream",1
Steak Bowl,"TomatilloRedChiliSalsaHot,Rice,BlackBeans,Cheese",1
Steak Bowl,"TomatilloRedChiliSalsaHot,Rice,Cheese,SourCream,Guacamole",1
Steak Bowl,"TomatilloRedChiliSalsaHot,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,PintoBeans,Rice,Cheese,SourCream",12
Steak Burrito,"RoastedChiliCornSalsaMedium,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",6
Steak Burrito,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,Cheese,SourCream,Lettuce",6
Steak Burrito,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",5
Steak Burrito,"FreshTomatoSalsa,Rice,SourCream,Guacamole,Lettuce",5
Steak Burrito,"RoastedChiliCornSalsaMedium,Rice,BlackBeans,SourCream",5
Steak Burrito,"RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,Cheese,SourCream,Lettuce",5
Steak Burrito,"FreshTomatoSalsa,Rice,BlackBeans,Cheese",4
Steak Burrito,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,SourCream",4
Steak Burrito,"FreshTomatoSalsa,Rice,PintoBeans,Cheese,SourCream",4
Steak Burrito,"FreshTomatoSalsa,Rice,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",4
Steak Burrito,"Lettuce,FajitaVeggies,Rice",4
Steak Burrito,"RoastedChiliCornSalsa,Rice,PintoBeans,Cheese,SourCream,Guacamole",4
Steak Burrito,"TomatilloRedChiliSalsa,Rice,BlackBeans,Cheese",4
Steak Burrito,"TomatilloRedChiliSalsaHot,Rice,Cheese,SourCream,Lettuce",4
Steak Burrito,"FreshTomatoMild,Lettuce,Guacamole,Rice,Cheese",3
Steak Burrito,"FreshTomatoSalsa,PintoBeans,Cheese,SourCream",3
Steak Burrito,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole",3
Steak Burrito,"FreshTomatoSalsa,Rice,PintoBeans,Cheese,Guacamole,Lettuce",3
Steak Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,SourCream",3
Steak Burrito,"RoastedChiliCornSalsa,Rice,PintoBeans,Cheese,Lettuce",3
Steak Burrito,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,Cheese,SourCream,Guacamole,Lettuce",3
Steak Burrito,"TomatilloGreenChiliSalsa,Rice,FajitaVegetables,SourCream,Cheese,Lettuce",3
Steak Burrito,"TomatilloGreenChiliSalsa,Rice,SourCream,Guacamole,Lettuce",3
Steak Burrito,"TomatilloRedChiliSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",3
Steak Burrito,"TomatilloRedChiliSalsa,Rice,BlackBeans,Cheese,SourCream,Lettuce",3
Steak Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream",2
Steak Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,Cheese,SourCream,Lettuce",2
Steak Burrito,"FreshTomatoSalsa,PintoBeans,Cheese,SourCream,Guacamole",2
Steak Burrito,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,Lettuce",2
Steak Burrito,"FreshTomatoSalsa,Rice,BlackBeans,PintoBeans,Cheese,SourCream,Lettuce",2
Steak Burrito,"FreshTomatoSalsa,Rice,BlackBeans,SourCream,Cheese",2
Steak Burrito,"FreshTomatoSalsa,Rice,BlackBeans,SourCream,Cheese,Lettuce,Guacamole",2
Steak Burrito,"FreshTomatoSalsa,Rice,Cheese",2
Steak Burrito,"FreshTomatoSalsa,Rice,Cheese,SourCream",2
Steak Burrito,"FreshTomatoSalsa,Rice,PintoBeans,Cheese,SourCream,Guacamole",2
Steak Burrito,"FreshTomatoSalsa,Rice,SourCream,Cheese,Lettuce,Guacamole",2
Steak Burrito,"FreshTomatoSalsaMild,BlackBeans,Rice,Cheese,SourCream,Lettuce",2
Steak Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,BlackBeans,Rice,Cheese,Lettuce",2
Steak Burrito,"FreshTomatoSalsaMild,TomatilloRedChiliSalsaHot,Rice,Cheese,SourCream",2
Steak Burrito,"RoastedChiliCornSalsa,BlackBeans,Cheese,Lettuce",2
Steak Burrito,"RoastedChiliCornSalsa,Cheese,BlackBeans,Lettuce",2
Steak Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese",2
Steak Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,Cheese,Lettuce",2
Steak Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,Cheese,SourCream,Guacamole,Lettuce",2
Steak Burrito,"RoastedChiliCornSalsa,Rice,PintoBeans,SourCream,Cheese,Guacamole",2
Steak Burrito,"RoastedChiliCornSalsa,Rice,PintoBeans,SourCream,Cheese,Lettuce",2
Steak Burrito,"RoastedChiliCornSalsaMedium,Rice,BlackBeans,FajitaVeggies,SourCream",2
Steak Burrito,"RoastedChiliCornSalsaMedium,TomatilloGreenChiliSalsaMedium,Rice,BlackBeans,SourCream",2
Steak Burrito,"TomatilloGreenChiliSalsa,Rice,BlackBeans,Cheese,SourCream,Lettuce",2
Steak Burrito,"TomatilloGreenChiliSalsa,Rice,Cheese,Guacamole",2
Steak Burrito,"TomatilloGreenChiliSalsa,Rice,Cheese,Guacamole,Lettuce",2
Steak Burrito,"TomatilloGreenChiliSalsaMedium,Rice,Cheese,SourCream,Lettuce",2
Steak Burrito,"TomatilloGreenChiliSalsaMedium,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",2
Steak Burrito,TomatilloRedChiliSalsa,2
Steak Burrito,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",2
Steak Burrito,"TomatilloRedChiliSalsa,Rice,FajitaVegetables,Cheese,Lettuce,Guacamole",2
Steak Burrito,"TomatilloRedChiliSalsa,Rice,PintoBeans,Cheese,Lettuce",2
Steak Burrito,"TomatilloRedChiliSalsaHot,Rice,Cheese,SourCream",2
Steak Burrito,"TomatilloRedChiliSalsaHot,Rice,FajitaVeggies,Cheese",2
Steak Burrito,BrownRice,1
Steak Burrito,"FreshTomatoMild,BlackBeans,Guacamole,Rice,SourCream,Cheese",1
Steak Burrito,"FreshTomatoMild,Lettuce,Guacamole,PintoBeans,Rice,SourCream,Cheese",1
Steak Burrito,"FreshTomatoMild,Lettuce,PintoBeans,Rice,SourCream,Cheese",1
Steak Burrito,"FreshTomatoSalsa,BlackBeans,Cheese,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,Cheese,BlackBeans,Rice",1
Steak Burrito,"FreshTomatoSalsa,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,FajitaVegetables,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Guacamole",1
Steak Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole",1
Steak Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,SourCream,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,Cheese",1
Steak Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,Cheese,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,PintoBeans,Cheese,SourCream,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,Guacamole,Lettuce,SourCream,Rice",1
Steak Burrito,"FreshTomatoSalsa,Lettuce,SourCream,Cheese,FajitaVegetables,PintoBeans,Rice",1
Steak Burrito,"FreshTomatoSalsa,PintoBeans,Cheese,SourCream,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,PintoBeans,Lettuce,Cheese,Rice",1
Steak Burrito,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,SourCream,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,Rice,Cheese,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,Rice,Cheese,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,Rice,Cheese,Lettuce,PintoBeans",1
Steak Burrito,"FreshTomatoSalsa,Rice,Cheese,SourCream,Guacamole",1
Steak Burrito,"FreshTomatoSalsa,Rice,FajitaVegetables,BlackBeans,SourCream,Cheese",1
Steak Burrito,"FreshTomatoSalsa,Rice,FajitaVegetables,BlackBeans,SourCream,Cheese,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,Rice,FajitaVegetables,Cheese,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,Rice,FajitaVegetables,PintoBeans,Cheese,Guacamole",1
Steak Burrito,"FreshTomatoSalsa,Rice,FajitaVegetables,PintoBeans,Cheese,Lettuce,Guacamole",1
Steak Burrito,"FreshTomatoSalsa,Rice,PintoBeans,Cheese",1
Steak Burrito,"FreshTomatoSalsa,Rice,PintoBeans,Cheese,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,Rice,PintoBeans,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,Rice,SourCream,Guacamole",1
Steak Burrito,"FreshTomatoSalsa,Rice,SourCream,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,Rice,SourCream,Lettuce,Guacamole",1
Steak Burrito,"FreshTomatoSalsa,SourCream,Guacamole,Rice,Lettuce",1
Steak Burrito,"FreshTomatoSalsa,SourCream,Lettuce,Cheese,Rice",1
Steak Burrito,"FreshTomatoSalsa,SourCream,Rice,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,BlackBeans",1
Steak Burrito,"FreshTomatoSalsaMild,BlackBeans,Rice,Cheese,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,BlackBeans,Rice,FajitaVeggies,Cheese",1
Steak Burrito,"FreshTomatoSalsaMild,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,BlackBeans,Rice,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,Cheese,Rice,PintoBeans,SourCream",1
Steak Burrito,"FreshTomatoSalsaMild,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,Cheese,SourCream,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,PintoBeans,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,PintoBeans,Cheese,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,PintoBeans,Cheese,SourCream",1
Steak Burrito,"FreshTomatoSalsaMild,PintoBeans,Rice,Cheese,SourCream,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,PintoBeans,Rice,Guacamole",1
Steak Burrito,"FreshTomatoSalsaMild,PintoBeans,Rice,SourCream",1
Steak Burrito,"FreshTomatoSalsaMild,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,Rice,BlackBeans,SourCream,Guacamole",1
Steak Burrito,"FreshTomatoSalsaMild,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,Rice,Cheese,SourCream,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,Rice,FajitaVeggies,Cheese,Guacamole",1
Steak Burrito,"FreshTomatoSalsaMild,Rice,FajitaVeggies,Cheese,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,Rice,FajitaVeggies,Cheese,SourCream,Guacamole",1
Steak Burrito,"FreshTomatoSalsaMild,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,BlackBeans,Rice,FajitaVeggies,SourCream,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,BlackBeans,Rice,SourCream,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,PintoBeans,Rice,FajitaVeggies,Cheese,SourCream",1
Steak Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,Rice,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Cheese,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,TomatilloRedChiliSalsaHot,PintoBeans,FajitaVeggies,Cheese,Guacamole",1
Steak Burrito,"FreshTomatoSalsaMild,TomatilloRedChiliSalsaHot,PintoBeans,Rice,Cheese,SourCream",1
Steak Burrito,"FreshTomatoSalsaMild,TomatilloRedChiliSalsaHot,PintoBeans,Rice,Cheese,SourCream,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,TomatilloRedChiliSalsaHot,Rice,Cheese,SourCream,Guacamole",1
Steak Burrito,"FreshTomatoSalsaMild,TomatilloRedChiliSalsaHot,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"FreshTomatoSalsaMild,TomatilloRedChiliSalsaHot,Rice,Cheese,SourCream,Lettuce",1
Steak Burrito,"Rice,TomatilloRedChiliSalsaHot",1
Steak Burrito,"RoastedChiliCornMedium,SourCream,Cheese",1
Steak Burrito,RoastedChiliCornSalsa,1
Steak Burrito,"RoastedChiliCornSalsa,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsa,FajitaVegetables,BlackBeans,SourCream,Guacamole,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsa,FajitaVegetables,BlackBeans,SourCream,Lettuce,Guacamole",1
Steak Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Guacamole,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,Cheese,SourCream,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,PintoBeans,Cheese,SourCream",1
Steak Burrito,"RoastedChiliCornSalsa,FajitaVegetables,SourCream,Lettuce,Guacamole",1
Steak Burrito,"RoastedChiliCornSalsa,Lettuce,BlackBeans,Cheese",1
Steak Burrito,"RoastedChiliCornSalsa,PintoBeans,Rice,Guacamole,SourCream,Cheese",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese,SourCream",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese,SourCream,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,BlackBeans,SourCream,Cheese,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,BlackBeans,SourCream,Lettuce,Guacamole",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,Cheese",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,Cheese,Guacamole",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,Cheese,Guacamole,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,Cheese,SourCream,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,FajitaVegetables,Cheese,Lettuce,Guacamole",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,FajitaVegetables,SourCream,Cheese,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,FajitaVegetables,SourCream,Cheese,Lettuce,Guacamole",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,FajitaVegetables,SourCream,Lettuce,Guacamole",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,PintoBeans,Cheese",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,PintoBeans,Cheese,SourCream",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,PintoBeans,Cheese,SourCream,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsa,Rice,SourCream,Cheese,Guacamole",1
Steak Burrito,"RoastedChiliCornSalsaMedium,BlackBeans,Cheese,SourCream,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsaMedium,BlackBeans,Rice",1
Steak Burrito,"RoastedChiliCornSalsaMedium,BlackBeans,Rice,Cheese",1
Steak Burrito,"RoastedChiliCornSalsaMedium,BlackBeans,Rice,Cheese,SourCream,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsaMedium,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream",1
Steak Burrito,"RoastedChiliCornSalsaMedium,FajitaVeggies,Cheese,Lettuce,SourCream,Rice",1
Steak Burrito,"RoastedChiliCornSalsaMedium,FreshTomatoSalsaMild,Lettuce,BlackBeans,SourCream,Cheese,Rice,FajitaVeggies,PintoBeans",1
Steak Burrito,"RoastedChiliCornSalsaMedium,FreshTomatoSalsaMild,Rice,BlackBeans,Cheese,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsaMedium,FreshTomatoSalsaMild,Rice,BlackBeans,SourCream",1
Steak Burrito,"RoastedChiliCornSalsaMedium,FreshTomatoSalsaMild,Rice,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsaMedium,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsaMedium,PintoBeans,BlackBeans,Rice,FajitaVeggies,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsaMedium,PintoBeans,Rice,FajitaVeggies,Cheese,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsaMedium,Rice",1
Steak Burrito,"RoastedChiliCornSalsaMedium,Rice,BlackBeans,PintoBeans,FajitaVeggies,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsaMedium,Rice,BlackBeans,SourCream,Guacamole",1
Steak Burrito,"RoastedChiliCornSalsaMedium,Rice,BlackBeans,SourCream,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsaMedium,Rice,FajitaVeggies,Cheese,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsaMedium,Rice,FajitaVeggies,Cheese,SourCream",1
Steak Burrito,"RoastedChiliCornSalsaMedium,Rice,FajitaVeggies,SourCream,Guacamole,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsaMedium,Rice,PintoBeans,Cheese,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsaMedium,Rice,PintoBeans,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsaMedium,Rice,SourCream,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsaMedium,TomatilloGreenChiliSalsaMedium,Rice,BlackBeans,PintoBeans,FajitaVeggies,Cheese,SourCream,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsaMedium,TomatilloGreenChiliSalsaMedium,Rice,BlackBeans,SourCream,Guacamole",1
Steak Burrito,"RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,FreshTomatoSalsaMild,Rice,BlackBeans,PintoBeans,Cheese,SourCream,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,FreshTomatoSalsaMild,Rice,PintoBeans,FajitaVeggies,Cheese,SourCream,Lettuce",1
Steak Burrito,"RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,PintoBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Steak Burrito,TomatilloGreenChiliSalsa,1
Steak Burrito,"TomatilloGreenChiliSalsa,Cheese",1
Steak Burrito,"TomatilloGreenChiliSalsa,FajitaVegetables,Cheese,SourCream,Guacamole,Lettuce,Rice",1
Steak Burrito,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Lettuce",1
Steak Burrito,"TomatilloGreenChiliSalsa,Lettuce,Guacamole,SourCream,Cheese,FajitaVegetables,Rice",1
Steak Burrito,"TomatilloGreenChiliSalsa,Rice,BlackBeans,Cheese,Guacamole,Lettuce",1
Steak Burrito,"TomatilloGreenChiliSalsa,Rice,BlackBeans,Cheese,SourCream",1
Steak Burrito,"TomatilloGreenChiliSalsa,Rice,BlackBeans,Lettuce",1
Steak Burrito,"TomatilloGreenChiliSalsa,Rice,BlackBeans,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"TomatilloGreenChiliSalsa,Rice,BlackBeans,SourCream,Lettuce",1
Steak Burrito,"TomatilloGreenChiliSalsa,Rice,Cheese,SourCream,Guacamole",1
Steak Burrito,"TomatilloGreenChiliSalsa,Rice,FajitaVegetables,BlackBeans,Cheese",1
Steak Burrito,"TomatilloGreenChiliSalsa,Rice,PintoBeans,Cheese,SourCream,Guacamole",1
Steak Burrito,"TomatilloGreenChiliSalsaMedium,BlackBeans,Rice,Cheese",1
Steak Burrito,"TomatilloGreenChiliSalsaMedium,BlackBeans,Rice,Cheese,SourCream,Lettuce",1
Steak Burrito,"TomatilloGreenChiliSalsaMedium,Cheese,Lettuce",1
Steak Burrito,"TomatilloGreenChiliSalsaMedium,PintoBeans,Rice,Cheese,SourCream",1
Steak Burrito,"TomatilloGreenChiliSalsaMedium,Rice,BlackBeans,SourCream,Guacamole",1
Steak Burrito,"TomatilloGreenChiliSalsaMedium,Rice,FajitaVeggies,Cheese,Lettuce",1
Steak Burrito,"TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,PintoBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Steak Burrito,"TomatilloGreenChiliSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,SourCream",1
Steak Burrito,"TomatilloRedChiliHot,Lettuce,BlackBeans,Rice,SourCream,Cheese",1
Steak Burrito,"TomatilloRedChiliHot,Lettuce,Rice,SourCream,Cheese",1
Steak Burrito,"TomatilloRedChiliSalsa,Cheese,BlackBeans,Rice,Lettuce,SourCream",1
Steak Burrito,"TomatilloRedChiliSalsa,Cheese,SourCream",1
Steak Burrito,"TomatilloRedChiliSalsa,FajitaVegetables,BlackBeans,Cheese,SourCream,Guacamole",1
Steak Burrito,"TomatilloRedChiliSalsa,FajitaVegetables,BlackBeans,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,BlackBeans,SourCream,Guacamole",1
Steak Burrito,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,Cheese,SourCream",1
Steak Burrito,"TomatilloRedChiliSalsa,Rice,BlackBeans",1
Steak Burrito,"TomatilloRedChiliSalsa,Rice,BlackBeans,Cheese,Lettuce",1
Steak Burrito,"TomatilloRedChiliSalsa,Rice,BlackBeans,Cheese,Lettuce,SourCream",1
Steak Burrito,"TomatilloRedChiliSalsa,Rice,BlackBeans,Lettuce",1
Steak Burrito,"TomatilloRedChiliSalsa,Rice,BlackBeans,SourCream,Lettuce",1
Steak Burrito,"TomatilloRedChiliSalsa,Rice,Cheese,SourCream",1
Steak Burrito,"TomatilloRedChiliSalsa,Rice,FajitaVegetables,PintoBeans,SourCream,Lettuce",1
Steak Burrito,"TomatilloRedChiliSalsa,Rice,FajitaVegetables,SourCream,Cheese,Lettuce,Guacamole",1
Steak Burrito,"TomatilloRedChiliSalsa,Rice,Lettuce",1
Steak Burrito,"TomatilloRedChiliSalsa,Rice,PintoBeans,Cheese,SourCream",1
